2019-07-16 09:53:33.088 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Starting ConsoleDeployServerApplication on JXL-20170825TXC with PID 8512 (D:\console-deploy-server\target\classes started by wudongchun in D:\console-deploy-server)
2019-07-16 09:54:15.892 [http-nio-8855-exec-12] INFO  com.consoledeployserver.service.DeployService - 传入的jar包，直接进行部署。file=console-deploy-server-0.0.1-SNAPSHOT.jar，cmd=java -Dfile.encoding=utf-8 -jar console-deploy-server-0.0.1-SNAPSHOT.jar
2019-07-16 09:54:15.903 [http-nio-8855-exec-12] INFO  com.consoledeployserver.service.ProcessService - 启动程序...
2019-07-16 09:54:16.439 [http-nio-8855-exec-1] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/deployFile】
2019-07-16 09:54:16.945 [http-nio-8855-exec-8] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/deployLogs】
2019-07-16 09:54:18.545 [http-nio-8855-exec-2] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/logs】
2019-07-16 09:54:18.547 [http-nio-8855-exec-2] INFO  com.consoledeployserver.service.LogsService - 查看【console-deploy-server-0.0.1-SNAPSHOT.jar】日志
2019-07-16 09:54:21.318 [http-nio-8855-exec-4] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/showLog】
2019-07-16 09:54:21.325 [http-nio-8855-exec-4] INFO  com.consoledeployserver.service.LogsService - console-deploy-server-0.0.1-SNAPSHOT.jar2019_07_15_17_10_47.log，获取日志第1页
2019-07-16 09:54:26.200 [http-nio-8855-exec-11] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/showLog】
2019-07-16 09:54:26.203 [http-nio-8855-exec-11] INFO  com.consoledeployserver.service.LogsService - console-deploy-server-0.0.1-SNAPSHOT.jar2019_07_15_17_00_18.log，获取日志第1页
2019-07-16 09:57:12.202 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Starting ConsoleDeployServerApplication on JXL-20170825TXC with PID 13276 (D:\console-deploy-server\target\classes started by wudongchun in D:\console-deploy-server)
2019-07-16 09:57:12.206 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - No active profile set, falling back to default profiles: default
2019-07-16 09:57:13.788 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8855 (http)
2019-07-16 09:57:13.802 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8855"]
2019-07-16 09:57:13.820 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-07-16 09:57:13.821 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-07-16 09:57:13.926 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-07-16 09:57:13.926 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1642 ms
2019-07-16 09:57:14.392 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1074b14, org.springframework.security.web.context.SecurityContextPersistenceFilter@8df0b3, org.springframework.security.web.header.HeaderWriterFilter@93a9ef, org.springframework.security.web.csrf.CsrfFilter@1b01550, org.springframework.security.web.authentication.logout.LogoutFilter@b166a1, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@c75c01, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@161e92d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1d42ccb, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@17175, org.springframework.security.web.session.SessionManagementFilter@327cec, org.springframework.security.web.access.ExceptionTranslationFilter@120d3fd, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1f40c00]
2019-07-16 09:57:14.575 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-07-16 09:57:14.748 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-07-16 09:57:14.843 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8855"]
2019-07-16 09:57:14.884 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8855 (http) with context path ''
2019-07-16 09:57:14.891 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Started ConsoleDeployServerApplication in 3.802 seconds (JVM running for 4.935)
2019-07-16 09:57:20.367 [http-nio-8855-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-07-16 09:57:20.368 [http-nio-8855-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-07-16 09:57:20.378 [http-nio-8855-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 10 ms
2019-07-16 09:57:20.472 [http-nio-8855-exec-2] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/login】
2019-07-16 09:57:20.503 [http-nio-8855-exec-2] INFO  com.consoledeployserver.controller.HomeController - 【192.168.100.100】请求登录
2019-07-16 09:57:26.696 [http-nio-8855-exec-6] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/login】
2019-07-16 09:57:29.487 [http-nio-8855-exec-12] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/deployLogs】
2019-07-16 09:57:34.401 [http-nio-8855-exec-3] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/deploy】
2019-07-16 09:57:34.412 [http-nio-8855-exec-3] INFO  com.consoledeployserver.controller.DeployController - 调用部署....
2019-07-16 09:57:34.679 [http-nio-8855-exec-3] INFO  com.consoledeployserver.service.DeployService - 传入的jar包，直接进行部署。file=console-deploy-server-0.0.1-SNAPSHOT.jar，cmd=java -Dfile.encoding=utf-8 -jar console-deploy-server-0.0.1-SNAPSHOT.jar
2019-07-16 09:57:34.693 [http-nio-8855-exec-3] INFO  com.consoledeployserver.service.ProcessService - 启动程序...
2019-07-16 09:57:35.489 [http-nio-8855-exec-11] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/deployLogs】
2019-07-16 09:57:36.496 [http-nio-8855-exec-4] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/logs】
2019-07-16 09:57:36.498 [http-nio-8855-exec-4] INFO  com.consoledeployserver.service.LogsService - 查看【console-deploy-server-0.0.1-SNAPSHOT.jar】日志
2019-07-16 09:57:57.167 [http-nio-8855-exec-5] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/showLog】
2019-07-16 09:57:57.178 [http-nio-8855-exec-5] INFO  com.consoledeployserver.service.LogsService - console-deploy-server-0.0.1-SNAPSHOT.jar2019_07_15_17_00_18.log，获取日志第1页
2019-07-16 09:58:02.461 [http-nio-8855-exec-6] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/showLog】
2019-07-16 09:58:02.467 [http-nio-8855-exec-6] INFO  com.consoledeployserver.service.LogsService - console-deploy-server-0.0.1-SNAPSHOT.jar2019_07_15_17_10_47.log，获取日志第1页
2019-07-16 09:58:05.745 [http-nio-8855-exec-1] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/showLog】
2019-07-16 09:58:05.749 [http-nio-8855-exec-1] INFO  com.consoledeployserver.service.LogsService - console-deploy-server-0.0.1-SNAPSHOT.jar2019_07_15_17_00_18.log，获取日志第1页
2019-07-16 09:58:08.478 [http-nio-8855-exec-7] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/showLog】
2019-07-16 09:58:08.483 [http-nio-8855-exec-7] INFO  com.consoledeployserver.service.LogsService - console-deploy-server-0.0.1-SNAPSHOT.jar2019_07_15_17_10_47.log，获取日志第1页
2019-07-16 09:58:12.762 [http-nio-8855-exec-9] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/showLog】
2019-07-16 09:58:12.765 [http-nio-8855-exec-9] INFO  com.consoledeployserver.service.LogsService - console-deploy-server-0.0.1-SNAPSHOT.jar2019_07_15_17_00_18.log，获取日志第1页
2019-07-16 10:30:14.425 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Starting ConsoleDeployServerApplication on JXL-20170825TXC with PID 9192 (D:\console-deploy-server\target\classes started by wudongchun in D:\console-deploy-server)
2019-07-16 10:30:14.430 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - No active profile set, falling back to default profiles: default
2019-07-16 10:30:15.976 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8855 (http)
2019-07-16 10:30:16.003 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8855"]
2019-07-16 10:30:16.013 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-07-16 10:30:16.014 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-07-16 10:30:16.126 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-07-16 10:30:16.126 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1644 ms
2019-07-16 10:30:16.622 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@11dd5b4, org.springframework.security.web.context.SecurityContextPersistenceFilter@15a8c6f, org.springframework.security.web.header.HeaderWriterFilter@be4ccc, org.springframework.security.web.csrf.CsrfFilter@1f40c00, org.springframework.security.web.authentication.logout.LogoutFilter@1b11ec7, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1db3ae8, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@19a0e1, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@26a448, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@13809e7, org.springframework.security.web.session.SessionManagementFilter@d043d3, org.springframework.security.web.access.ExceptionTranslationFilter@a372ef, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1c9da2d]
2019-07-16 10:30:16.794 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-07-16 10:30:17.012 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-07-16 10:30:17.162 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8855"]
2019-07-16 10:30:17.193 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8855 (http) with context path ''
2019-07-16 10:30:17.197 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Started ConsoleDeployServerApplication in 3.867 seconds (JVM running for 5.175)
2019-07-16 10:30:20.090 [http-nio-8855-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-07-16 10:30:20.091 [http-nio-8855-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-07-16 10:30:20.118 [http-nio-8855-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 27 ms
2019-07-16 10:30:20.190 [http-nio-8855-exec-2] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/login】
2019-07-16 10:30:20.210 [http-nio-8855-exec-2] INFO  com.consoledeployserver.controller.HomeController - 【192.168.100.100】请求登录
2019-07-16 10:30:24.066 [http-nio-8855-exec-6] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/login】
2019-07-16 10:30:26.305 [http-nio-8855-exec-8] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/deployLogs】
2019-07-16 10:30:30.911 [http-nio-8855-exec-4] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/deploy】
2019-07-16 10:30:30.921 [http-nio-8855-exec-4] INFO  com.consoledeployserver.controller.DeployController - 调用部署....
2019-07-16 10:30:31.143 [http-nio-8855-exec-4] INFO  com.consoledeployserver.service.DeployService - 传入的jar包，直接进行部署。file=console-deploy-server-0.0.1-SNAPSHOT.jar，cmd=java -Dfile.encoding=utf-8 -jar console-deploy-server-0.0.1-SNAPSHOT.jar
2019-07-16 10:30:31.164 [http-nio-8855-exec-4] INFO  com.consoledeployserver.service.ProcessService - 启动程序...
2019-07-16 10:30:33.257 [http-nio-8855-exec-6] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/deployLogs】
2019-07-16 10:30:34.364 [http-nio-8855-exec-3] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/logs】
2019-07-16 10:30:34.366 [http-nio-8855-exec-3] INFO  com.consoledeployserver.service.LogsService - 查看【console-deploy-server-0.0.1-SNAPSHOT.jar】日志
2019-07-16 10:30:37.388 [http-nio-8855-exec-7] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/showLog】
2019-07-16 10:30:37.392 [http-nio-8855-exec-7] INFO  com.consoledeployserver.service.LogsService - console-deploy-server-0.0.1-SNAPSHOT.jar2019_07_15_17_10_47.log，获取日志第1页
2019-07-16 10:31:54.754 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Starting ConsoleDeployServerApplication on JXL-20170825TXC with PID 15184 (D:\console-deploy-server\target\classes started by wudongchun in D:\console-deploy-server)
2019-07-16 10:31:54.758 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - No active profile set, falling back to default profiles: default
2019-07-16 10:31:56.379 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8855 (http)
2019-07-16 10:31:56.394 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8855"]
2019-07-16 10:31:56.408 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-07-16 10:31:56.408 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-07-16 10:31:56.547 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-07-16 10:31:56.547 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1716 ms
2019-07-16 10:31:57.095 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@157dbb5, org.springframework.security.web.context.SecurityContextPersistenceFilter@d34ef5, org.springframework.security.web.header.HeaderWriterFilter@11e58ca, org.springframework.security.web.csrf.CsrfFilter@6d27ac, org.springframework.security.web.authentication.logout.LogoutFilter@134832b, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1f6d381, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@13bc36c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1c41ec0, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@10b6190, org.springframework.security.web.session.SessionManagementFilter@1f847af, org.springframework.security.web.access.ExceptionTranslationFilter@149594a, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1c72ecc]
2019-07-16 10:31:57.300 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-07-16 10:31:57.533 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-07-16 10:31:57.629 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8855"]
2019-07-16 10:31:57.658 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8855 (http) with context path ''
2019-07-16 10:31:57.662 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Started ConsoleDeployServerApplication in 3.806 seconds (JVM running for 4.804)
2019-07-16 10:32:02.947 [http-nio-8855-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-07-16 10:32:02.948 [http-nio-8855-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-07-16 10:32:02.966 [http-nio-8855-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 18 ms
2019-07-16 10:32:03.050 [http-nio-8855-exec-2] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/login】
2019-07-16 10:32:03.070 [http-nio-8855-exec-2] INFO  com.consoledeployserver.controller.HomeController - 【192.168.100.100】请求登录
2019-07-16 10:32:06.618 [http-nio-8855-exec-6] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/login】
2019-07-16 10:32:13.215 [http-nio-8855-exec-5] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/deploy】
2019-07-16 10:32:13.240 [http-nio-8855-exec-5] INFO  com.consoledeployserver.controller.DeployController - 调用部署....
2019-07-16 10:32:13.552 [http-nio-8855-exec-5] INFO  com.consoledeployserver.service.DeployService - 传入的jar包，直接进行部署。file=console-deploy-server-0.0.1-SNAPSHOT.jar，cmd=java -Dfile.encoding=utf-8 -jar console-deploy-server-0.0.1-SNAPSHOT.jar
2019-07-16 10:32:13.585 [http-nio-8855-exec-5] INFO  com.consoledeployserver.service.ProcessService - 启动程序...
2019-07-16 10:32:14.358 [http-nio-8855-exec-10] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/deployLogs】
2019-07-16 10:32:15.186 [http-nio-8855-exec-6] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/logs】
2019-07-16 10:32:15.187 [http-nio-8855-exec-6] INFO  com.consoledeployserver.service.LogsService - 查看【console-deploy-server-0.0.1-SNAPSHOT.jar】日志
2019-07-16 10:32:16.184 [http-nio-8855-exec-8] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/showLog】
2019-07-16 10:32:16.186 [http-nio-8855-exec-8] INFO  com.consoledeployserver.service.LogsService - console-deploy-server-0.0.1-SNAPSHOT.jar2019_07_15_17_10_47.log，获取日志第1页
2019-07-16 14:14:06.814 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Starting ConsoleDeployServerApplication on JXL-20170825TXC with PID 12156 (D:\console-deploy-server\target\classes started by wudongchun in D:\console-deploy-server)
2019-07-16 14:14:06.818 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - No active profile set, falling back to default profiles: default
2019-07-16 14:14:08.669 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8855 (http)
2019-07-16 14:14:08.694 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8855"]
2019-07-16 14:14:08.705 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-07-16 14:14:08.706 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-07-16 14:14:08.820 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-07-16 14:14:08.820 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1896 ms
2019-07-16 14:14:09.319 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@161e92d, org.springframework.security.web.context.SecurityContextPersistenceFilter@f5bbd0, org.springframework.security.web.header.HeaderWriterFilter@1a0e495, org.springframework.security.web.csrf.CsrfFilter@17f0937, org.springframework.security.web.authentication.logout.LogoutFilter@1ac3f6f, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@c9e0d6, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@134832b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@19c5048, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1d05028, org.springframework.security.web.session.SessionManagementFilter@1e64d23, org.springframework.security.web.access.ExceptionTranslationFilter@1b56ac7, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1d1f638]
2019-07-16 14:14:09.482 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-07-16 14:14:09.668 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-07-16 14:14:09.796 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8855"]
2019-07-16 14:14:09.828 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8855 (http) with context path ''
2019-07-16 14:14:09.834 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Started ConsoleDeployServerApplication in 4.066 seconds (JVM running for 5.229)
2019-07-16 14:14:11.631 [http-nio-8855-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-07-16 14:14:11.631 [http-nio-8855-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-07-16 14:14:11.698 [http-nio-8855-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 67 ms
2019-07-16 14:14:11.787 [http-nio-8855-exec-2] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/login】
2019-07-16 14:14:11.811 [http-nio-8855-exec-2] INFO  com.consoledeployserver.controller.HomeController - 【192.168.100.100】请求登录
2019-07-16 14:14:15.567 [http-nio-8855-exec-5] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/login】
2019-07-16 14:14:31.017 [http-nio-8855-exec-12] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/deployLogs】
2019-07-16 14:14:36.403 [http-nio-8855-exec-6] INFO  com.consoledeployserver.config.CsrfSecurityRequestMatcher - 调用接口【/deploy】
2019-07-16 14:14:36.412 [http-nio-8855-exec-6] INFO  com.consoledeployserver.controller.DeployController - 调用部署....
2019-07-16 14:14:36.706 [http-nio-8855-exec-6] INFO  com.consoledeployserver.service.DeployService - 传入的jar包，直接进行部署。file=console-deploy-server-0.0.1-SNAPSHOT.jar，cmd=java -Dfile.encoding=utf-8 -jar console-deploy-server-0.0.1-SNAPSHOT.jar
2019-07-16 14:14:36.740 [http-nio-8855-exec-6] INFO  com.consoledeployserver.service.ProcessService - 启动程序...
